"code_loc","site_ID","DateTimeOriginal","question__species","question__count_median","capture_date_local","capture_time_local"
"KAR","KAR_B03","2017-12-15 06:16:13","gemsbokoryx",1,"2017-12-15","06:16:13"
"KAR","KAR_D04","2017-11-04 18:55:55","hartebeestred",1,"2017-11-04","18:55:55"
"KAR","KAR_D01","2017-11-22 09:36:53","zebramountain",1,"2017-11-22","09:36:53"
"KAR","KAR_C02","2017-11-17 01:20:57","gemsbokoryx",1,"2017-11-17","01:20:57"
"KAR","KAR_D04","2018-01-30 23:39:05","gemsbokoryx",1,"2018-01-30","23:39:05"
"KAR","KAR_A01","2017-12-16 07:54:59","steenbok",1,"2017-12-16","07:54:59"
"KAR","KAR_D04","2017-12-18 11:50:00","baboon",1,"2017-12-18","11:50:00"
"KAR","KAR_B03","2018-01-07 08:39:45","gemsbokoryx",1,"2018-01-07","08:39:45"
"KAR","KAR_A02","2018-01-12 08:45:59","eland",1,"2018-01-12","08:45:59"
"KAR","KAR_B03","2018-02-01 17:24:37","gemsbokoryx",1,"2018-02-01","17:24:37"
"KAR","KAR_A01","2017-11-19 07:53:45","eland",1,"2017-11-19","07:53:45"
"KAR","KAR_B02","2018-02-04 10:25:39","hare",1,"2018-02-04","10:25:39"
"KAR","KAR_B02","2018-01-07 19:32:03","kudu",1,"2018-01-07","19:32:03"
"KAR","KAR_B03","2018-01-28 12:32:09","gemsbokoryx",1,"2018-01-28","12:32:09"
"KAR","KAR_A01","2017-11-16 23:43:47","zebramountain",1,"2017-11-16","23:43:47"
"KAR","KAR_A02","2017-10-09 07:06:00","kudu",1,"2017-10-09","07:06:00"
"KAR","KAR_B02","2017-12-30 20:55:47","hartebeestred",1,"2017-12-30","20:55:47"
"KAR","KAR_C02","2017-10-13 11:47:49","jackalblackbacked",1,"2017-10-13","11:47:49"
"KAR","KAR_D04","2017-10-13 23:16:48","hyenabrown",1,"2017-10-13","23:16:48"
"KAR","KAR_B02","2018-01-11 05:25:16","jackalblackbacked",1,"2018-01-11","05:25:16"
"KAR","KAR_D04","2017-10-13 04:26:14","hartebeestred",1,"2017-10-13","04:26:14"
"KAR","KAR_B01","2017-12-26 14:05:10","hare",1,"2017-12-26","14:05:10"
"KAR","KAR_D04","2017-10-20 17:55:36","tortoise",1,"2017-10-20","17:55:36"
"KAR","KAR_B02","2018-01-03 19:14:56","kudu",1,"2018-01-03","19:14:56"
"KAR","KAR_E03","2017-11-30 05:53:44","rhebokgrey",1,"2017-11-30","05:53:44"
"KAR","KAR_C02","2017-12-04 18:51:03","kudu",1,"2017-12-04","18:51:03"
"KAR","KAR_B03","2017-12-11 15:05:45","gemsbokoryx",1,"2017-12-11","15:05:45"
"KAR","KAR_B02","2017-12-20 19:10:55","hartebeestred",1,"2017-12-20","19:10:55"
"KAR","KAR_B03","2017-10-23 07:18:40","gemsbokoryx",1,"2017-10-23","07:18:40"
"KAR","KAR_A01","2018-02-01 18:40:27","jackalblackbacked",1,"2018-02-01","18:40:27"
"KAR","KAR_B03","2018-01-12 16:15:13","eland",1,"2018-01-12","16:15:13"
"KAR","KAR_D04","2017-12-03 12:15:09","jackalblackbacked",1,"2017-12-03","12:15:09"
"KAR","KAR_D04","2017-10-18 12:38:37","steenbok",1,"2017-10-18","12:38:37"
"KAR","KAR_B02","2017-12-07 02:22:59","hartebeestred",1,"2017-12-07","02:22:59"
"KAR","KAR_B02","2017-11-27 18:05:56","gemsbokoryx",1,"2017-11-27","18:05:56"
"KAR","KAR_D01","2017-10-14 18:17:22","eland",1,"2017-10-14","18:17:22"
"KAR","KAR_D04","2018-01-12 04:57:17","kudu",1,"2018-01-12","04:57:17"
"KAR","KAR_E01","2017-12-20 19:10:58","kudu",1,"2017-12-20","19:10:58"
"KAR","KAR_A01","2017-11-20 22:26:21","gemsbokoryx",1,"2017-11-20","22:26:21"
"KAR","KAR_E03","2017-12-24 06:01:05","gemsbokoryx",1,"2017-12-24","06:01:05"
"KAR","KAR_B03","2017-10-26 17:31:11","hartebeestred",1,"2017-10-26","17:31:11"
"KAR","KAR_E03","2017-11-11 04:12:02","baboon",1,"2017-11-11","04:12:02"
"KAR","KAR_A01","2018-01-04 10:37:18","steenbok",1,"2018-01-04","10:37:18"
"KAR","KAR_E01","2018-01-23 10:00:30","eland",1,"2018-01-23","10:00:30"
"KAR","KAR_B01","2017-10-25 06:11:20","hartebeestred",1,"2017-10-25","06:11:20"
"KAR","KAR_D03","2018-01-14 05:54:36","steenbok",1,"2018-01-14","05:54:36"
"KAR","KAR_A02","2017-11-15 15:15:53","kudu",1,"2017-11-15","15:15:53"
"KAR","KAR_B01","2017-12-05 06:37:05","baboon",1,"2017-12-05","06:37:05"
"KAR","KAR_D04","2018-02-03 11:37:53","gemsbokoryx",1,"2018-02-03","11:37:53"
"KAR","KAR_A02","2017-12-13 17:58:24","ostrich",1,"2017-12-13","17:58:24"
"KAR","KAR_F02","2017-12-12 07:36:04","gemsbokoryx",1,"2017-12-12","07:36:04"
"KAR","KAR_D04","2018-01-25 18:15:42","springbok",1,"2018-01-25","18:15:42"
"KAR","KAR_E01","2017-12-13 14:21:31","kudu",1,"2017-12-13","14:21:31"
"KAR","KAR_D01","2017-11-22 09:29:46","gemsbokoryx",1,"2017-11-22","09:29:46"
"KAR","KAR_A01","2017-12-08 07:38:04","gemsbokoryx",1,"2017-12-08","07:38:04"
"KAR","KAR_D04","2018-01-29 20:40:59","baboon",1,"2018-01-29","20:40:59"
"KAR","KAR_B02","2017-11-27 13:56:31","bustardkori",1,"2017-11-27","13:56:31"
"KAR","KAR_D01","2017-11-25 06:38:01","eland",1,"2017-11-25","06:38:01"
"KAR","KAR_A01","2018-01-28 06:11:17","gemsbokoryx",1,"2018-01-28","06:11:17"
"KAR","KAR_E01","2018-01-22 16:55:53","gemsbokoryx",1,"2018-01-22","16:55:53"
"KAR","KAR_B02","2018-02-02 17:46:02","kudu",1,"2018-02-02","17:46:02"
"KAR","KAR_B03","2018-01-01 10:36:03","duikercommon",1,"2018-01-01","10:36:03"
"KAR","KAR_B02","2017-11-15 09:32:59","eland",1,"2017-11-15","09:32:59"
"KAR","KAR_C02","2017-11-02 01:39:04","reedbuckmountain",1,"2017-11-02","01:39:04"
"KAR","KAR_B03","2018-02-01 07:57:20","eland",1,"2018-02-01","07:57:20"
"KAR","KAR_D04","2017-12-25 19:00:58","baboon",1,"2017-12-25","19:00:58"
"KAR","KAR_E01","2017-11-21 20:15:46","eland",1,"2017-11-21","20:15:46"
"KAR","KAR_D01","2017-12-10 13:56:18","kudu",1,"2017-12-10","13:56:18"
"KAR","KAR_E03","2018-01-31 01:51:51","eland",1,"2018-01-31","01:51:51"
"KAR","KAR_A02","2017-11-24 09:50:36","eland",1,"2017-11-24","09:50:36"
"KAR","KAR_C02","2018-01-29 14:25:34","springbok",1,"2018-01-29","14:25:34"
"KAR","KAR_E01","2018-01-29 02:07:59","springbok",1,"2018-01-29","02:07:59"
"KAR","KAR_B03","2017-12-07 17:53:52","birdother",1,"2017-12-07","17:53:52"
"KAR","KAR_E01","2018-01-15 01:32:20","springbok",1,"2018-01-15","01:32:20"
"KAR","KAR_B01","2018-01-12 08:49:58","duikercommon",1,"2018-01-12","08:49:58"
"KAR","KAR_E01","2017-10-13 03:52:47","mongoosesmallcapegrey",1,"2017-10-13","03:52:47"
"KAR","KAR_E01","2018-01-13 09:29:27","zebramountain",1,"2018-01-13","09:29:27"
"KAR","KAR_A01","2017-12-29 02:42:14","gemsbokoryx",1,"2017-12-29","02:42:14"
"KAR","KAR_A02","2017-10-27 11:46:52","kudu",1,"2017-10-27","11:46:52"
"KAR","KAR_E01","2017-12-18 12:46:26","reedbuckmountain",1,"2017-12-18","12:46:26"
"KAR","KAR_B03","2018-02-05 14:28:58","kudu",1,"2018-02-05","14:28:58"
"KAR","KAR_D01","2017-10-04 17:59:27","kudu",1,"2017-10-04","17:59:27"
"KAR","KAR_B03","2017-12-31 11:30:15","jackalblackbacked",1,"2017-12-31","11:30:15"
"KAR","KAR_D01","2017-11-07 16:35:36","baboon",1,"2017-11-07","16:35:36"
"KAR","KAR_A01","2017-11-01 03:40:02","eland",1,"2017-11-01","03:40:02"
"KAR","KAR_D01","2018-02-05 15:23:28","duikercommon",1,"2018-02-05","15:23:28"
"KAR","KAR_E03","2017-12-06 05:16:27","gemsbokoryx",1,"2017-12-06","05:16:27"
"KAR","KAR_A01","2017-11-10 23:59:31","steenbok",1,"2017-11-10","23:59:31"
"KAR","KAR_D04","2018-01-14 20:04:17","hartebeestred",1,"2018-01-14","20:04:17"
"KAR","KAR_D04","2018-02-05 02:49:28","gemsbokoryx",1,"2018-02-05","02:49:28"
"KAR","KAR_C02","2017-11-14 12:00:35","baboon",1,"2017-11-14","12:00:35"
"KAR","KAR_C03","2018-01-23 16:14:12","zebramountain",1,"2018-01-23","16:14:12"
"KAR","KAR_B02","2017-11-23 16:35:33","birdother",1,"2017-11-23","16:35:33"
"KAR","KAR_B03","2017-10-19 13:18:44","ostrich",1,"2017-10-19","13:18:44"
"KAR","KAR_B02","2018-01-07 03:35:08","gemsbokoryx",1,"2018-01-07","03:35:08"
"KAR","KAR_B03","2017-11-16 15:38:25","kudu",1,"2017-11-16","15:38:25"
"KAR","KAR_E02","2018-01-23 18:18:06","kudu",1,"2018-01-23","18:18:06"
"KAR","KAR_E03","2018-01-04 07:40:39","kudu",1,"2018-01-04","07:40:39"
"KAR","KAR_B03","2018-01-01 08:29:44","gemsbokoryx",1,"2018-01-01","08:29:44"
"KAR","KAR_B02","2017-10-11 19:37:44","birdother",1,"2017-10-11","19:37:44"
"KAR","KAR_B03","2018-01-17 17:36:34","gemsbokoryx",1,"2018-01-17","17:36:34"
"KAR","KAR_D03","2018-01-22 11:39:11","baboon",1,"2018-01-22","11:39:11"
"KAR","KAR_B02","2017-12-18 07:28:20","baboon",1,"2017-12-18","07:28:20"
"KAR","KAR_D01","2017-12-18 14:16:38","kudu",1,"2017-12-18","14:16:38"
"KAR","KAR_E02","2018-02-05 17:47:15","foxbateared",1,"2018-02-05","17:47:15"
"KAR","KAR_B02","2017-11-09 13:20:16","reedbuckmountain",1,"2017-11-09","13:20:16"
"KAR","KAR_D01","2017-12-28 15:35:20","kudu",2,"2017-12-28","15:35:20"
"KAR","KAR_D04","2017-10-27 06:50:37","baboon",1,"2017-10-27","06:50:37"
"KAR","KAR_C02","2018-01-31 14:50:43","gemsbokoryx",1,"2018-01-31","14:50:43"
"KAR","KAR_E03","2017-10-28 14:21:57","kudu",1,"2017-10-28","14:21:57"
"KAR","KAR_B03","2017-12-15 06:10:19","springbok",1,"2017-12-15","06:10:19"
"KAR","KAR_A01","2018-01-01 11:17:23","gemsbokoryx",1,"2018-01-01","11:17:23"
"KAR","KAR_B03","2017-12-28 16:34:22","ostrich",1,"2017-12-28","16:34:22"
"KAR","KAR_B03","2018-01-05 01:09:15","ostrich",1,"2018-01-05","01:09:15"
"KAR","KAR_D01","2017-10-08 04:07:17","eland",1,"2017-10-08","04:07:17"
"KAR","KAR_C02","2017-12-13 08:06:04","zebramountain",1,"2017-12-13","08:06:04"
"KAR","KAR_E01","2017-11-18 14:14:27","gemsbokoryx",1,"2017-11-18","14:14:27"
"KAR","KAR_D03","2017-12-09 05:26:18","birdother",1,"2017-12-09","05:26:18"
"KAR","KAR_B03","2017-10-18 23:53:10","eland",1,"2017-10-18","23:53:10"
"KAR","KAR_B03","2018-02-06 02:10:35","baboon",1,"2018-02-06","02:10:35"
"KAR","KAR_F02","2018-01-25 17:21:15","eland",1,"2018-01-25","17:21:15"
"KAR","KAR_B03","2018-01-04 11:31:39","bustardkori",1,"2018-01-04","11:31:39"
"KAR","KAR_D04","2018-02-02 14:54:31","gemsbokoryx",1,"2018-02-02","14:54:31"
"KAR","KAR_E02","2017-12-16 20:16:37","gemsbokoryx",1,"2017-12-16","20:16:37"
"KAR","KAR_B02","2017-12-23 05:28:54","jackalblackbacked",1,"2017-12-23","05:28:54"
"KAR","KAR_E02","2017-10-05 15:49:29","gemsbokoryx",1,"2017-10-05","15:49:29"
"KAR","KAR_B02","2018-01-10 20:29:49","eland",1,"2018-01-10","20:29:49"
"KAR","KAR_B02","2017-10-23 10:48:53","eland",3,"2017-10-23","10:48:53"
"KAR","KAR_C03","2017-12-26 20:32:05","jackalblackbacked",2,"2017-12-26","20:32:05"
"KAR","KAR_C02","2017-12-29 22:59:15","foxbateared",1,"2017-12-29","22:59:15"
"KAR","KAR_A01","2017-12-27 04:32:01","eland",1,"2017-12-27","04:32:01"
"KAR","KAR_A02","2018-02-02 15:54:08","gemsbokoryx",1,"2018-02-02","15:54:08"
"KAR","KAR_A02","2018-01-28 10:22:14","baboon",1,"2018-01-28","10:22:14"
"KAR","KAR_B02","2017-11-19 05:38:38","caracal",1,"2017-11-19","05:38:38"
"KAR","KAR_E01","2017-10-12 06:22:48","kudu",2,"2017-10-12","06:22:48"
"KAR","KAR_C03","2017-10-12 20:18:24","kudu",1,"2017-10-12","20:18:24"
"KAR","KAR_D03","2018-01-08 08:37:11","gemsbokoryx",2,"2018-01-08","08:37:11"
"KAR","KAR_C03","2018-02-04 23:40:50","hartebeestred",1,"2018-02-04","23:40:50"
"KAR","KAR_A01","2017-10-06 14:45:07","springbok",1,"2017-10-06","14:45:07"
"KAR","KAR_A01","2017-10-18 13:40:10","eland",1,"2017-10-18","13:40:10"
"KAR","KAR_B02","2017-10-13 04:58:28","gemsbokoryx",1,"2017-10-13","04:58:28"
"KAR","KAR_A02","2018-01-20 13:37:39","gemsbokoryx",4,"2018-01-20","13:37:39"
"KAR","KAR_A01","2017-12-13 09:11:22","bustardkori",4,"2017-12-13","09:11:22"
"KAR","KAR_B03","2017-12-19 20:30:11","kudu",1,"2017-12-19","20:30:11"
"KAR","KAR_E03","2017-12-06 06:58:20","rhinocerosblack",1,"2017-12-06","06:58:20"
"KAR","KAR_E03","2017-11-12 19:19:51","steenbok",1,"2017-11-12","19:19:51"
"KAR","KAR_A02","2018-01-05 00:50:04","kudu",1,"2018-01-05","00:50:04"
"KAR","KAR_B02","2017-12-28 14:20:42","jackalblackbacked",1,"2017-12-28","14:20:42"
"KAR","KAR_B02","2018-01-04 04:50:25","gemsbokoryx",1,"2018-01-04","04:50:25"
"KAR","KAR_A01","2017-12-04 09:39:32","steenbok",1,"2017-12-04","09:39:32"
"KAR","KAR_E03","2018-01-02 13:14:16","gemsbokoryx",1,"2018-01-02","13:14:16"
"KAR","KAR_B02","2018-02-01 12:57:31","birdother",2,"2018-02-01","12:57:31"
"KAR","KAR_A01","2017-10-17 17:52:57","kudu",3,"2017-10-17","17:52:57"
"KAR","KAR_E03","2017-12-30 18:04:41","jackalblackbacked",1,"2017-12-30","18:04:41"
"KAR","KAR_B03","2017-11-26 09:24:40","kudu",1,"2017-11-26","09:24:40"
"KAR","KAR_B03","2017-10-22 06:15:47","bustardludwigs",1,"2017-10-22","06:15:47"
"KAR","KAR_B03","2018-01-03 20:13:35","zebramountain",5,"2018-01-03","20:13:35"
"KAR","KAR_C02","2017-10-17 10:42:32","gemsbokoryx",1,"2017-10-17","10:42:32"
"KAR","KAR_E01","2017-10-06 01:09:07","kudu",1,"2017-10-06","01:09:07"
"KAR","KAR_C03","2017-11-23 10:37:26","hartebeestred",1,"2017-11-23","10:37:26"
"KAR","KAR_E03","2017-10-16 18:25:02","jackalblackbacked",1,"2017-10-16","18:25:02"
"KAR","KAR_D04","2017-11-16 13:55:56","kudu",1,"2017-11-16","13:55:56"
"KAR","KAR_D03","2017-12-05 16:56:21","jackalblackbacked",1,"2017-12-05","16:56:21"
"KAR","KAR_A01","2017-10-24 05:36:09","hartebeestred",1,"2017-10-24","05:36:09"
"KAR","KAR_D01","2017-12-08 20:21:17","kudu",1,"2017-12-08","20:21:17"
"KAR","KAR_E01","2018-01-15 06:28:32","eland",1,"2018-01-15","06:28:32"
"KAR","KAR_A01","2017-11-28 05:17:07","baboon",1,"2017-11-28","05:17:07"
"KAR","KAR_B02","2017-10-13 09:33:55","zebramountain",1,"2017-10-13","09:33:55"
"KAR","KAR_A01","2017-12-03 14:40:39","birdother",1,"2017-12-03","14:40:39"
"KAR","KAR_C03","2017-11-22 15:49:03","baboon",1,"2017-11-22","15:49:03"
"KAR","KAR_E01","2017-11-01 11:36:45","kudu",1,"2017-11-01","11:36:45"
"KAR","KAR_E03","2017-11-17 08:56:45","gemsbokoryx",1,"2017-11-17","08:56:45"
"KAR","KAR_D01","2018-01-13 02:04:22","gemsbokoryx",2,"2018-01-13","02:04:22"
"KAR","KAR_C02","2018-01-04 06:27:53","kudu",1,"2018-01-04","06:27:53"
"KAR","KAR_D01","2017-12-20 18:35:28","bustardludwigs",1,"2017-12-20","18:35:28"
"KAR","KAR_A02","2018-01-23 14:00:27","ostrich",1,"2018-01-23","14:00:27"
"KAR","KAR_C02","2017-10-21 06:45:07","kudu",1,"2017-10-21","06:45:07"
"KAR","KAR_D01","2017-12-18 19:55:29","gemsbokoryx",1,"2017-12-18","19:55:29"
"KAR","KAR_B02","2017-12-03 19:21:14","gemsbokoryx",1,"2017-12-03","19:21:14"
"KAR","KAR_B01","2017-12-23 15:49:17","wildebeestblue",1,"2017-12-23","15:49:17"
"KAR","KAR_A02","2018-01-28 18:23:44","steenbok",1,"2018-01-28","18:23:44"
"KAR","KAR_E01","2018-01-07 07:58:34","baboon",1,"2018-01-07","07:58:34"
"KAR","KAR_D03","2018-02-03 23:29:38","gemsbokoryx",1,"2018-02-03","23:29:38"
"KAR","KAR_E02","2017-12-06 19:25:44","baboon",1,"2017-12-06","19:25:44"
"KAR","KAR_D03","2018-01-31 17:57:21","baboon",1,"2018-01-31","17:57:21"
"KAR","KAR_B02","2017-12-11 06:47:23","kudu",1,"2017-12-11","06:47:23"
"KAR","KAR_E03","2018-01-20 08:50:44","gemsbokoryx",1,"2018-01-20","08:50:44"
"KAR","KAR_A01","2017-10-24 11:23:36","reedbuckmountain",1,"2017-10-24","11:23:36"
"KAR","KAR_B03","2017-12-11 15:23:46","zebramountain",1,"2017-12-11","15:23:46"
"KAR","KAR_D01","2017-11-10 20:40:38","gemsbokoryx",1,"2017-11-10","20:40:38"
"KAR","KAR_B03","2017-12-31 07:40:04","hartebeestred",1,"2017-12-31","07:40:04"
"KAR","KAR_D04","2017-12-05 06:26:24","kudu",1,"2017-12-05","06:26:24"
"KAR","KAR_A01","2017-12-11 07:55:55","zebramountain",1,"2017-12-11","07:55:55"
"KAR","KAR_A02","2018-01-29 18:16:07","gemsbokoryx",1,"2018-01-29","18:16:07"
"KAR","KAR_B02","2017-12-05 09:49:57","birdother",1,"2017-12-05","09:49:57"
"KAR","KAR_E01","2017-11-29 14:26:57","hartebeestred",1,"2017-11-29","14:26:57"
"KAR","KAR_E02","2017-10-18 09:16:23","duikercommon",1,"2017-10-18","09:16:23"
"KAR","KAR_E01","2017-11-13 09:12:36","kudu",1,"2017-11-13","09:12:36"
"KAR","KAR_E01","2018-01-25 07:57:12","baboon",1,"2018-01-25","07:57:12"
"KAR","KAR_E01","2018-01-20 15:27:19","gemsbokoryx",1,"2018-01-20","15:27:19"
"KAR","KAR_B03","2018-01-27 07:08:26","baboon",1,"2018-01-27","07:08:26"
"KAR","KAR_A01","2017-10-14 07:18:09","gemsbokoryx",1,"2017-10-14","07:18:09"
"KAR","KAR_A02","2017-10-26 14:18:40","kudu",1,"2017-10-26","14:18:40"
"KAR","KAR_A01","2017-11-14 08:23:16","eland",1,"2017-11-14","08:23:16"
"KAR","KAR_B03","2017-12-02 08:40:06","kudu",1,"2017-12-02","08:40:06"
"KAR","KAR_B02","2017-11-02 06:54:55","bustardkori",1,"2017-11-02","06:54:55"
"KAR","KAR_E02","2018-02-02 00:12:04","hartebeestred",1,"2018-02-02","00:12:04"
"KAR","KAR_B03","2017-10-10 18:34:35","gemsbokoryx",1,"2017-10-10","18:34:35"
"KAR","KAR_B03","2018-01-08 09:12:53","baboon",1,"2018-01-08","09:12:53"
"KAR","KAR_D01","2017-10-18 23:52:53","kudu",1,"2017-10-18","23:52:53"
"KAR","KAR_C02","2018-01-26 08:55:56","eland",1,"2018-01-26","08:55:56"
"KAR","KAR_F02","2017-12-11 20:56:01","lionmale",1,"2017-12-11","20:56:01"
"KAR","KAR_B02","2018-01-29 15:15:54","zebramountain",1,"2018-01-29","15:15:54"
"KAR","KAR_D01","2018-01-13 04:17:23","gemsbokoryx",1,"2018-01-13","04:17:23"
"KAR","KAR_D01","2017-10-17 06:20:02","kudu",1,"2017-10-17","06:20:02"
"KAR","KAR_A01","2017-10-14 13:00:24","zebramountain",1,"2017-10-14","13:00:24"
"KAR","KAR_B01","2017-12-18 17:32:59","hartebeestred",1,"2017-12-18","17:32:59"
"KAR","KAR_E01","2017-12-26 05:25:24","caracal",1,"2017-12-26","05:25:24"
"KAR","KAR_B03","2017-10-04 15:41:56","ostrich",1,"2017-10-04","15:41:56"
"KAR","KAR_D04","2017-12-19 18:18:51","hartebeestred",1,"2017-12-19","18:18:51"
"KAR","KAR_B02","2018-01-16 17:48:01","kudu",1,"2018-01-16","17:48:01"
"KAR","KAR_D03","2017-12-03 09:51:07","kudu",1,"2017-12-03","09:51:07"
"KAR","KAR_C02","2017-12-28 16:06:34","eland",1,"2017-12-28","16:06:34"
"KAR","KAR_B03","2018-01-29 02:17:05","kudu",1,"2018-01-29","02:17:05"
"KAR","KAR_E02","2017-10-28 01:04:36","zebramountain",1,"2017-10-28","01:04:36"
"KAR","KAR_A01","2018-01-04 23:02:46","hartebeestred",1,"2018-01-04","23:02:46"
"KAR","KAR_E03","2018-01-13 14:47:18","jackalblackbacked",1,"2018-01-13","14:47:18"
"KAR","KAR_B02","2017-12-12 21:24:20","eland",1,"2017-12-12","21:24:20"
"KAR","KAR_A02","2018-01-21 07:44:58","eland",1,"2018-01-21","07:44:58"
"KAR","KAR_D04","2017-12-06 12:32:06","duikercommon",1,"2017-12-06","12:32:06"
"KAR","KAR_A02","2017-12-27 21:33:22","steenbok",1,"2017-12-27","21:33:22"
"KAR","KAR_E03","2017-10-07 06:22:08","kudu",1,"2017-10-07","06:22:08"
"KAR","KAR_A02","2017-12-14 07:34:29","springbok",1,"2017-12-14","07:34:29"
"KAR","KAR_D03","2017-12-26 19:55:52","gemsbokoryx",1,"2017-12-26","19:55:52"
"KAR","KAR_E02","2017-12-16 01:06:26","gemsbokoryx",1,"2017-12-16","01:06:26"
"KAR","KAR_A01","2018-01-28 12:19:30","gemsbokoryx",1,"2018-01-28","12:19:30"
"KAR","KAR_A01","2018-01-25 19:20:17","gemsbokoryx",1,"2018-01-25","19:20:17"
"KAR","KAR_B03","2018-01-09 04:09:58","eland",1,"2018-01-09","04:09:58"
"KAR","KAR_B02","2017-12-14 16:50:12","gemsbokoryx",1,"2017-12-14","16:50:12"
"KAR","KAR_B03","2017-11-20 13:05:28","hartebeestred",1,"2017-11-20","13:05:28"
"KAR","KAR_E02","2017-12-04 12:45:35","springbok",1,"2017-12-04","12:45:35"
"KAR","KAR_E02","2017-10-25 18:30:45","gemsbokoryx",1,"2017-10-25","18:30:45"
"KAR","KAR_B03","2017-12-17 12:01:52","baboon",1,"2017-12-17","12:01:52"
"KAR","KAR_A02","2017-10-06 09:59:54","kudu",2,"2017-10-06","09:59:54"
"KAR","KAR_B03","2017-11-07 02:00:41","kudu",1,"2017-11-07","02:00:41"
"KAR","KAR_B02","2018-02-04 06:57:57","kudu",1,"2018-02-04","06:57:57"
"KAR","KAR_D03","2017-10-10 20:07:10","hartebeestred",1,"2017-10-10","20:07:10"
"KAR","KAR_B02","2017-12-10 06:45:52","ostrich",1,"2017-12-10","06:45:52"
"KAR","KAR_C03","2017-11-27 19:14:43","duikercommon",1,"2017-11-27","19:14:43"
"KAR","KAR_D01","2017-10-15 06:32:55","eland",1,"2017-10-15","06:32:55"
"KAR","KAR_E03","2018-01-05 04:11:06","gemsbokoryx",1,"2018-01-05","04:11:06"
"KAR","KAR_B03","2017-10-28 05:38:36","hartebeestred",1,"2017-10-28","05:38:36"
"KAR","KAR_D04","2018-01-09 05:24:19","jackalblackbacked",1,"2018-01-09","05:24:19"
"KAR","KAR_A01","2018-02-01 20:52:43","eland",1,"2018-02-01","20:52:43"
"KAR","KAR_B02","2017-12-12 20:36:39","hartebeestred",1,"2017-12-12","20:36:39"
"KAR","KAR_E01","2018-01-02 05:37:04","gemsbokoryx",1,"2018-01-02","05:37:04"
"KAR","KAR_C02","2017-10-06 10:32:03","kudu",1,"2017-10-06","10:32:03"
"KAR","KAR_A02","2018-01-26 05:09:50","baboon",1,"2018-01-26","05:09:50"
"KAR","KAR_C02","2018-01-12 13:55:26","gemsbokoryx",1,"2018-01-12","13:55:26"
"KAR","KAR_E02","2017-11-13 06:52:17","kudu",1,"2017-11-13","06:52:17"
"KAR","KAR_A02","2017-10-06 12:38:10","birdother",1,"2017-10-06","12:38:10"
"KAR","KAR_A02","2017-10-05 21:24:38","kudu",1,"2017-10-05","21:24:38"
"KAR","KAR_E02","2017-10-10 20:20:27","reedbuckmountain",1,"2017-10-10","20:20:27"
